Country;Electrolyzer;RES;RES ID;ID;Assumptions;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Egypt;high_temp;Onshore;Egypt_Onshore_2;Egypt_Onshore_2_high_temp_baseline;baseline;3,523541879;3,403590464;3,295228921;3,195938632;3,103916136;3,017825657;2,93664973;2,859594789;2,786029151;2,715440932;2,647408693;2,594097809;2,554182832;2,515721994;2,478816324;2,443901776;2,409666982;2,376327896;2,346189917;2,315578049;2,284759472;2,258459907;2,233485549;2,209126494;2,18909354;2,135941223;2,10872196;2,082550255;2,057328394;2,032971084;2,009403429
Egypt;high_temp;Onshore;Egypt_Onshore_3;Egypt_Onshore_3_high_temp_baseline;baseline;4,612089754;4,456522538;4,31604793;4,187378785;4,068161135;3,956651177;3,851520323;3,751731972;3,656460573;3,565036703;3,476908746;3,407412621;3,355497472;3,305480617;3,257495574;3,212116161;3,167619634;3,124290224;3,0851599;3,045397303;3,005353477;2,970616883;2,937613566;2,905409491;2,878884483;2,808795915;2,772802249;2,738176131;2,704788708;2,672527452;2,641293504
Egypt;high_temp;Offshore_1;Egypt_Offshore_1;Egypt_Offshore_1_high_temp_baseline;baseline;6,819807134;6,55077442;6,319183233;6,114260446;5,929181668;5,759351226;5,601524046;5,453319619;5,312935433;5,178969201;5,050303837;4,918654515;4,805968866;4,705515107;4,614526092;4,531304727;4,455326149;4,383734523;4,316798289;4,254930413;4,194429392;4,118268372;4,0455658;3,977799586;3,917874951;3,824319609;3,76266724;3,704377909;3,648994963;3,596142456;3,545507004
Egypt;high_temp;Offshore_2;Egypt_Offshore_2;Egypt_Offshore_2_high_temp_baseline;baseline;8,905701115;8,568212847;8,279329836;8,025136122;7,796826404;7,588479597;7,395922506;7,216101058;7,046709735;6,885961791;6,732440684;6,557527125;6,407857084;6,274461131;6,153653583;6,043174472;5,942326454;5,847302671;5,758462674;5,676358868;5,596054384;5,496350357;5,40121383;5,312622272;5,234462995;5,111317178;5,030754101;4,954646768;4,882387905;4,813477392;4,747498143
Egypt;high_temp;PV;Egypt_PV_1;Egypt_PV_1_high_temp_baseline;baseline;2,134384849;1,994809688;1,87737651;1,775897808;1,686417243;1,60626096;1,533542119;1,466882315;1,405245526;1,347834322;1,294022397;1,256127596;1,221907403;1,190121608;1,160555233;1,132408339;1,105193251;1,079948245;1,055931131;1,033271891;1,011365196;0,987652682;0,964354761;0,942395646;0,925179051;0,88713849;0,866090237;0,846261173;0,827512904;0,809728718;0,792809342
Egypt;high_temp;PV;Egypt_PV_2;Egypt_PV_2_high_temp_baseline;baseline;2,276251487;2,125422737;1,998337756;1,888360603;1,791247322;1,704129049;1,624980866;1,552323122;1,485043395;1,422285194;1,363375597;1,323798328;1,28807794;1,254909508;1,224068096;1,194711418;1,166325823;1,140007914;1,11497555;1,091366927;1,068543541;1,043476379;1,01884616;0,995629359;0,977421885;0,937213885;0,914956848;0,893986964;0,874158012;0,855346681;0,837448079
Egypt;high_temp;PV;Egypt_PV_3;Egypt_PV_3_high_temp_baseline;baseline;2,397641316;2,23825783;2,103916102;1,987616834;1,884883463;1,792689719;1,708899453;1,63195164;1,560672588;1,494158561;1,431699451;1,39059733;1,353526014;1,319117501;1,287137641;1,256702627;1,227273283;1,200004698;1,174075304;1,149631863;1,126002918;1,099591969;1,073640341;1,049177064;1,029991493;0,987621112;0,964166207;0,94206676;0,921168712;0,901342143;0,882476538
Egypt;high_temp;PV;Egypt_PV_4;Egypt_PV_4_high_temp_baseline;baseline;3,345285241;3,132769567;2,954443868;2,800736648;2,665530788;2,544694094;2,435312042;2,3352565;2,242928722;2,157098752;2,076801049;2,016185778;1,961454072;1,91061682;1,863330164;1,818310811;1,774776415;1,734394997;1,695975491;1,659727336;1,624678807;1,584772891;1,545559594;1,508518444;1,479085418;1,416413495;1,380935357;1,347429083;1,315668822;1,285464033;1,25665257
Spain;low_temp;Onshore;Spain_Onshore_3;Spain_Onshore_3_low_temp_baseline;baseline;4,529959176;4,411064085;4,306062874;4,211964933;4,126638064;4,048510764;3,976392772;3,909361801;3,846689232;3,787789793;3,732186497;3,651940147;3,590893086;3,532194202;3,47596959;3,422814344;3,370876995;3,320449366;3,274738654;3,228600419;3,182403204;3,141976283;3,103647027;3,066419111;3,035430797;2,958788991;2,918344499;2,879581716;2,842357176;2,806545501;2,772036479
Spain;low_temp;Offshore_1;Spain_Offshore_1;Spain_Offshore_1_low_temp_baseline;baseline;5,932691585;5,745458314;5,589319674;5,455425427;5,338196347;5,233897142;5,139908979;5,054327462;4,975726007;4,90300934;4,835318937;4,70165161;4,586684399;4,483902217;4,390605422;4,305129455;4,226933436;4,153272766;4,08437523;4,020604989;3,958442444;3,885682692;3,816557334;3,752449005;3,696088836;3,608340822;3,551022728;3,497205079;3,446453342;3,398410317;3,35277885
Spain;low_temp;Offshore_2;Spain_Offshore_2;Spain_Offshore_2_low_temp_baseline;baseline;8,244742572;7,985547646;7,769515633;7,584358599;7,422330558;7,278245824;7,148468867;7,030356082;6,921927242;6,821662083;6,728369013;6,542370301;6,382392887;6,239370997;6,109548069;5,990607859;5,881797731;5,779298563;5,683427318;5,594690728;5,508191255;5,407304174;5,311462424;5,222591296;5,14449354;5,022695212;4,943241617;4,868651235;4,79832004;4,73175152;4,668532638
Spain;low_temp;PV;Spain_PV_2;Spain_PV_2_low_temp_baseline;baseline;1,909539347;1,810074034;1,728331839;1,659291869;1,599756068;1,547571431;1,501224605;1,459614418;1,421916562;1,387499178;1,355868092;1,31666526;1,281344893;1,248605865;1,218221603;1,189351361;1,161481158;1,135700807;1,111229783;1,088204329;1,065986469;1,042989817;1,020415602;0,999241812;0,983089685;0,944761286;0,924465647;0,905447002;0,887562154;0,870690315;0,85472872
Spain;low_temp;PV;Spain_PV_3;Spain_PV_3_low_temp_baseline;baseline;2,049233119;1,942150148;1,854115975;1,779735407;1,715571802;1,659311406;1,609327794;1,564437457;1,5237544;1,48659945;1,452441396;1,410621799;1,372951543;1,338037878;1,305639021;1,274854738;1,24513465;1,217647617;1,191557537;1,167011052;1,143324484;1,118541426;1,094216537;1,071398284;1,053968514;1,012769751;0,990908449;0,970420349;0,951151564;0,932972283;0,915772056
Spain;low_temp;PV;Spain_PV_4;Spain_PV_4_low_temp_baseline;baseline;2,515163508;2,38376547;2,275744249;2,184478655;2,105751124;2,036722155;1,975395762;1,920319524;1,870406142;1,824822129;1,782915587;1,73149364;1,685169918;1,642234259;1,602389404;1,564530096;1,527980622;1,494175089;1,462087146;1,431896458;1,40276392;1,372501927;1,342795833;1,314932602;1,293677527;1,243240025;1,216532379;1,191505167;1,167969953;1,145767789;1,124763441
Spain;high_temp;Onshore;Spain_Onshore_3;Spain_Onshore_3_high_temp_baseline;baseline;4,640111771;4,480905237;4,336942453;4,204897938;4,082389507;3,967651788;3,859339165;3,756401199;3,658000801;3,563458697;3,472214673;3,401026438;3,347418364;3,295726673;3,246082059;3,199053337;3,152922001;3,107969916;3,067209988;3,025834912;2,984194953;2,945483332;2,908439857;2,872132389;2,841372202;2,767609552;2,727451514;2,688589569;2,650889313;2,61423274;2,578515532
Spain;high_temp;Offshore_1;Spain_Offshore_1;Spain_Offshore_1_high_temp_baseline;baseline;5,91064778;5,67377164;5,469532043;5,288552773;5,124894226;4,974556908;4,83471737;4,703305258;4,578753949;4,459845855;4,345612343;4,231427181;4,133592674;4,046310005;3,967193737;3,894780162;3,828614126;3,766238173;3,707880592;3,653893525;3,601096285;3,537905471;3,477715943;3,421804299;3,372680002;3,294629942;3,244087308;3,196490756;3,151453669;3,108658482;3,067841202
Spain;high_temp;Offshore_2;Spain_Offshore_2;Spain_Offshore_2_high_temp_baseline;baseline;7,864562834;7,56334194;7,305244675;7,077948123;6,873655518;6,687124916;6,514663009;6,353568346;6,201803193;6,057790059;5,920280166;5,769239275;5,64033223;5,525689841;5,422083703;5,327536374;5,241445169;5,160462386;5,084912425;5,01529115;4,947243106;4,862998271;4,782837802;4,708523852;4,643520132;4,538643594;4,471610902;4,408612076;4,349120007;4,29270189;4,238998075
Spain;high_temp;PV;Spain_PV_2;Spain_PV_2_high_temp_baseline;baseline;2,287905715;2,136579278;2,009107589;1,898825255;1,801469598;1,714159186;1,6348603;1,562086926;1,494721914;1,431905186;1,372961052;1,333552383;1,298008739;1,265018289;1,234356524;1,205175914;1,176959412;1,150814773;1,125954137;1,102518274;1,079863262;1,05266318;1,025945952;1,000692667;0,980504525;0,938312257;0,914168473;0,891351018;0,869708293;0,849112385;0,829454429
Spain;high_temp;PV;Spain_PV_3;Spain_PV_3_high_temp_baseline;baseline;2,394180989;2,240906013;2,112229005;2,001273061;1,903642525;1,816367654;1,737353563;1,665070428;1,598368868;1,536364566;1,478363278;1,435422218;1,396663405;1,360671787;1,327203389;1,295344893;1,26453936;1,235975708;1,208805876;1,183179643;1,158404751;1,128422704;1,098972177;1,071103229;1,048664832;1,002717468;0,976087161;0,950886817;0,926952177;0,904144608;0,882346082
Spain;high_temp;PV;Spain_PV_4;Spain_PV_4_high_temp_baseline;baseline;2,980174397;2,784521311;2,619765526;2,47725904;2,351471992;2,23866681;2,136205759;2,042161602;1,955085532;1,873862121;1,797615021;1,744629144;1,696758425;1,652278489;1,610889347;1,571479402;1,53337121;1,498004548;1,464348701;1,432583081;1,401867653;1,366651313;1,3320551;1,299353071;1,273221928;1,218510275;1,187229148;1,157664559;1,12961995;1,102929469;1,077451959
Finland;low_temp;Onshore;Finland_Onshore_3;Finland_Onshore_3_low_temp_baseline;baseline;4,39739492;4,280566241;4,177250123;4,084534366;4,000342341;3,923143215;3,851777286;3,785345716;3,723138212;3,664584026;3,609217831;3,531539442;3,472430083;3,415593719;3,361152141;3,309680629;3,259388763;3,21055864;3,16629116;3,121612065;3,076877712;3,037570952;3,000295269;2,964087199;2,933912981;2,859617538;2,820312366;2,782635904;2,746449217;2,711630881;2,678074156
Finland;low_temp;Offshore_1;Finland_Offshore_1;Finland_Offshore_1_low_temp_baseline;baseline;4,335870197;4,19889027;4,084640291;3,986650647;3,90084282;3,824486213;3,755666366;3,692991082;3,635417451;3,582144759;3,53254536;3,434891844;3,350900097;3,275810382;3,207650419;3,145204128;3,088076359;3,034261986;2,983927422;2,937338712;2,891924539;2,838891594;2,788509768;2,741789637;2,7007273;2,636725604;2,59495564;2,555740396;2,518762631;2,483761568;2,450520269
Finland;low_temp;Offshore_2;Finland_Offshore_2;Finland_Offshore_2_low_temp_baseline;baseline;5,524416367;5,351478397;5,207429028;5,084042813;4,976134912;4,880234424;4,793908126;4,715386772;4,643345157;4,576765945;4,514851783;4,390043436;4,282695828;4,186725671;4,099612245;4,01980131;3,946787835;3,878009124;3,813677863;3,754134079;3,696091439;3,628408667;3,564110903;3,504490105;3,45209808;3,370381238;3,317078477;3,267038695;3,219856604;3,175199057;3,13278892
Finland;low_temp;PV;Finland_PV_4;Finland_PV_4_low_temp_baseline;baseline;3,260539193;3,088192361;2,946316677;2,82628812;2,722612338;2,631589537;2,550618519;2,477806117;2,411734823;2,351317825;2,295704931;2,23024128;2,171300262;2,11668439;2,066014915;2,017870432;1,971381821;1,928401761;1,887608813;1,849237301;1,812205714;1,772932857;1,734385816;1,698226483;1,670607871;1,605313402;1,570669695;1,538202282;1,507667269;1,478858919;1,451602186
Finland;high_temp;Onshore;Finland_Onshore_3;Finland_Onshore_3_high_temp_baseline;baseline;4,524072716;4,368730571;4,228185875;4,099194793;3,979432572;3,867175316;3,761107908;3,660202573;3,563639103;3,470750701;3,380986188;3,310306715;3,256752385;3,2050693;3,155382741;3,108243334;3,061979206;3,016863282;2,975817569;2,934174712;2,892275547;2,855047246;2,819440961;2,784553664;2,755050893;2,683854304;2,645246503;2,607901135;2,571688488;2,536494739;2,502219336
Finland;high_temp;Offshore_1;Finland_Offshore_1;Finland_Offshore_1_high_temp_baseline;baseline;4,069923755;3,91847484;3,789400038;3,676368266;3,575378481;3,483744979;3,399579572;3,3215051;3,248486624;3,179726799;3,114598259;3,035478872;2,967996096;2,908012232;2,853830365;2,804411362;2,759439413;2,717153277;2,677724592;2,641415432;2,605932651;2,561810616;2,51984776;2,480973043;2,447012613;2,392046707;2,35703208;2,324152484;2,293130801;2,263739561;2,235789811
Finland;high_temp;Offshore_2;Finland_Offshore_2;Finland_Offshore_2_high_temp_baseline;baseline;5,052816425;4,871627506;4,717968258;4,584052904;4,464963886;4,357402342;4,259050598;4,168219543;4,083640905;4,00433853;3,929545224;3,830829226;3,746753501;3,67210549;3,604749679;3,543379232;3,487600033;3,435190156;3,386369447;3,341472469;3,29760081;3,242836755;3,190783413;3,142619812;3,100663499;3,032065681;2,988731427;2,948087894;2,909786023;2,873539334;2,839109894
Finland;high_temp;PV;Finland_PV_4;Finland_PV_4_high_temp_baseline;baseline;4,084718046;3,813282373;3,584216067;3,385618555;3,209878224;3,051848707;2,907896371;2,775364747;2,65225527;2,537027733;2,428470545;2,354843234;2,288194447;2,226185252;2,168401969;2,113340528;2,060085514;2,01056653;1,963392719;1,91879941;1,875656664;1,827230095;1,779631093;1,7345609;1,698253558;1,623843814;1,580687079;1,539816813;1,500967443;1,463914756;1,428467796
France;low_temp;Onshore;France_Onshore_1;France_Onshore_1_low_temp_baseline;baseline;2,293319058;2,234026196;2,181749075;2,134979409;2,09264202;2,053944608;2,018287202;1,985205014;1,954330948;1,925370215;1,898082644;1,857169217;1,826023178;1,796074349;1,767386657;1,740262466;1,713760236;1,688028227;1,664696684;1,641150208;1,617576171;1,597313837;1,578113508;1,559468994;1,543994144;1,505289939;1,484992819;1,465546564;1,446878549;1,428925313;1,411631073
France;low_temp;Onshore;France_Onshore_2;France_Onshore_2_low_temp_baseline;baseline;2,942126774;2,865278191;2,797448245;2,736696907;2,681641092;2,631261487;2,584786124;2,541616887;2,50128131;2,463399924;2,427663512;2,375355378;2,335539134;2,297253493;2,260580259;2,225906218;2,19202712;2,159132623;2,129307993;2,099207932;2,069072103;2,042846474;2,017984032;1,993837047;1,973746647;1,923969399;1,897728146;1,872579673;1,848430762;1,825199948;1,80281562
France;low_temp;Onshore;France_Onshore_3;France_Onshore_3_low_temp_baseline;baseline;3,944575249;3,840841033;3,749207853;3,667070284;3,592570702;3,524339932;3,461340921;3,402770058;3,347992453;3,29649809;3,247871287;3,177556707;3,1239642;3,072428528;3,023058504;2,976370694;2,930754211;2,88646232;2,84628206;2,805740921;2,765159369;2,73044298;2,697542818;2,665593525;2,639062752;2,572829048;2,538058579;2,504743382;2,472759236;2,441997589;2,412363026
France;low_temp;Offshore_1;France_Offshore_1;France_Offshore_1_low_temp_baseline;baseline;4,180831194;4,048782422;3,93865099;3,844198898;3,761493648;3,687902407;3,621579268;3,561181883;3,505704691;3,454375656;3,406589614;3,312418013;3,231421059;3,159008728;3,093279063;3,033059345;2,977968513;2,926072934;2,87753309;2,832605538;2,788810644;2,737525485;2,688801632;2,643613091;2,603883844;2,542042794;2,501640194;2,463704242;2,427928759;2,394062054;2,361894744
France;low_temp;Offshore_2;France_Offshore_2;France_Offshore_2_low_temp_baseline;baseline;5,577046233;5,402172915;5,256477115;5,131651801;5,022460602;4,925398047;4,83800663;4,758499411;4,685537903;4,618094553;4,555363986;4,429435721;4,321124873;4,224293567;4,136398463;4,055871377;3,982202745;3,912806876;3,847898364;3,787820288;3,729256826;3,660944094;3,596047523;3,535870579;3,482987812;3,400518646;3,346718458;3,296211031;3,248587403;3,203511401;3,160703375
France;low_temp;PV;France_PV_4;France_PV_4_low_temp_baseline;baseline;3,28311005;3,109800217;2,967153799;2,846491684;2,742284539;2,650809087;2,569447678;2,496295207;2,429925256;2,369244206;2,313396556;2,247220549;2,187629203;2,132406829;2,081170635;2,032487772;1,985482156;1,942019041;1,900766769;1,861960637;1,824511089;1,784923987;1,746069665;1,709621109;1,681772261;1,615998241;1,581081651;1,548357559;1,517580292;1,488542614;1,461068197
France;high_temp;Onshore;France_Onshore_1;France_Onshore_1_high_temp_baseline;baseline;2,247401682;2,173840163;2,107716958;2,047444617;1,991888199;1,940208762;1,891768917;1,846073139;1,802728577;1,761418466;1,721883595;1,687528893;1,661886645;1,637190203;1,613505672;1,591117294;1,569171738;1,547809757;1,52853351;1,508949474;1,489231409;1,471402857;1,454442559;1,437887324;1,424150789;1,38888021;1,370487287;1,352781472;1,335698415;1,319181934;1,303182678
France;high_temp;Onshore;France_Onshore_2;France_Onshore_2_high_temp_baseline;baseline;2,933108031;2,835713036;2,747990648;2,667860753;2,593835391;2,524813914;2,459959361;2,398620329;2,340279671;2,284519686;2,230997853;2,185884418;2,152063619;2,119471751;2,088193657;2,058596268;2,029574666;2,001310622;1,975745372;1,949783758;1,923650889;1,899833084;1,877120347;1,854913516;1,836323856;1,789960455;1,765344504;1,741598238;1,718637352;1,696388113;1,674785638
France;high_temp;Onshore;France_Onshore_3;France_Onshore_3_high_temp_baseline;baseline;4,014043444;3,878919297;3,756929318;3,645214484;3,541727548;3,444952058;3,353732769;3,267168454;3,184541496;3,105270116;3,028875043;2,966515556;2,919491012;2,874137324;2,830568141;2,789279039;2,74877124;2,709290335;2,673462249;2,63709616;2,600497584;2,566690107;2,534327497;2,502597103;2,475690597;2,41130751;2,376194486;2,342200598;2,309208227;2,277114014;2,245826497
France;high_temp;Offshore_1;France_Offshore_1;France_Offshore_1_high_temp_baseline;baseline;4,010272626;3,855989211;3,723886109;3,607671054;3,503364996;3,408294993;3,320580151;3,238847157;3,162062634;3,089429204;3,020318307;2,942659581;2,876317589;2,817273403;2,76387698;2,715117155;2,670684065;2,6288697;2,589837736;2,553839009;2,518654309;2,475517478;2,434477261;2,396429893;2,363137274;2,309570525;2,275278914;2,243055714;2,212632343;2,183788318;2,156340474
France;high_temp;Offshore_2;France_Offshore_2;France_Offshore_2_high_temp_baseline;baseline;5,176120006;4,985664073;4,823551059;4,681753449;4,555198767;4,440482513;4,335211394;4,237639991;4,146456693;4,060651026;3,979427927;3,878437248;3,792308226;3,715755044;3,646610164;3,583546351;3,526160531;3,472202483;3,421891823;3,375563749;3,330287995;3,275084598;3,222622273;3,174092015;3,131834994;3,062671496;3,019029245;2,978108734;2,939557636;2,903086812;2,868456142
France;high_temp;PV;France_PV_4;France_PV_4_high_temp_baseline;baseline;4,104394652;3,828750459;3,595880201;3,393770157;3,214734911;3,05357716;2,906626518;2,771199007;2,645274835;2,527296973;2,416040187;2,345709738;2,282214169;2,223240498;2,168389624;2,116168994;2,065668639;2,01883052;1,974268984;1,932228383;1,891577946;1,843132409;1,795517595;1,750450336;1,71422455;1,63952845;1,596375095;1,555526765;1,516716458;1,479718783;1,444341813
Ghana;low_temp;Offshore_1;Ghana_Offshore_1;Ghana_Offshore_1_low_temp_baseline;baseline;17,54292924;16,99115864;16,53121192;16,13694163;15,7918651;15,48494763;15,20845309;14,95675603;14,72564255;14,51187754;14,3129252;13,91725937;13,57694737;13,27270401;12,99653814;12,74352254;12,51205616;12,29401477;12,09007263;11,90130769;11,71730166;11,5024381;11,29831439;11,10902523;10,94265839;10,68334554;10,51410852;10,35522119;10,2053982;10,06358302;9,928896712
