Country;Electrolyzer;RES;RES ID;ID;Assumptions;Potential (GW);original CF;;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
France;low_temp;PV;France_PV_4;France_PV_4_low_temp_baseline;baseline;6358;0,13;;0,208593465;0,208227846;0,207862228;0,207496609;0,207130991;0,206765372;0,206399754;0,206034135;0,205668517;0,205302898;0,20493728;0,205058947;0,205180614;0,205302282;0,205423949;0,205545616;0,205667284;0,205788951;0,205910618;0,206032285;0,206153953;0,206123515;0,206093077;0,20606264;0,206032202;0,206001764;0,205971327;0,205940889;0,205910451;0,205880014;0,205849576
France;high_temp;Onshore;France_Onshore_1;France_Onshore_1_high_temp_baseline;baseline;3;0,42;;0,795067724;0,789279138;0,783490552;0,777701966;0,771913379;0,766124793;0,760336207;0,754547621;0,748759035;0,742970448;0,737181862;0,73516254;0,733143217;0,731123894;0,729104572;0,727085249;0,725065926;0,723046604;0,721027281;0,719007959;0,716988636;0,712832081;0,708675525;0,70451897;0,700362415;0,696205859;0,692049304;0,687892749;0,683736193;0,679579638;0,675423083
France;high_temp;Onshore;France_Onshore_2;France_Onshore_2_high_temp_baseline;baseline;207;0,33;;0,71992474;0,713296895;0,70666905;0,700041205;0,693413361;0,686785516;0,680157671;0,673529826;0,666901981;0,660274137;0,653646292;0,651252419;0,648858547;0,646464674;0,644070801;0,641676928;0,639283056;0,636889183;0,63449531;0,632101438;0,629707565;0,625040486;0,620373408;0,61570633;0,611039251;0,606372173;0,601705094;0,597038016;0,592370937;0,587703859;0,58303678
France;high_temp;Onshore;France_Onshore_3;France_Onshore_3_high_temp_baseline;baseline;1352;0,25;;0,626076784;0,61872791;0,611379037;0,604030163;0,59668129;0,589332416;0,581983543;0,574634669;0,567285796;0,559936922;0,552588049;0,549904246;0,547220444;0,544536641;0,541852839;0,539169036;0,536485233;0,533801431;0,531117628;0,528433826;0,525750023;0,52052857;0,515307117;0,510085663;0,50486421;0,499642757;0,494421304;0,489199851;0,483978397;0,478756944;0,473535491
France;high_temp;Offshore_1;France_Offshore_1;France_Offshore_1_high_temp_baseline;baseline;15;0,46;;0,660152179;0,653943157;0,647734135;0,641525114;0,635316092;0,62910707;0,622898048;0,616689027;0,610480005;0,604270983;0,598061961;0,596478179;0,594894396;0,593310614;0,591726832;0,590143049;0,588559267;0,586975484;0,585391702;0,58380792;0,582224137;0,579223785;0,576223433;0,573223081;0,570222729;0,567222377;0,564222025;0,561221673;0,558221321;0,555220969;0,552220617
France;high_temp;Offshore_2;France_Offshore_2;France_Offshore_2_high_temp_baseline;baseline;39;0,48;;0,644102104;0,63863663;0,633171155;0,62770568;0,622240205;0,61677473;0,611309255;0,60584378;0,600378306;0,594912831;0,589447356;0,58795832;0,586469284;0,584980248;0,583491212;0,582002176;0,58051314;0,579024105;0,577535069;0,576046033;0,574556997;0,571832652;0,569108308;0,566383964;0,563659619;0,560935275;0,55821093;0,555486586;0,552762241;0,550037897;0,547313552
France;high_temp;PV;France_PV_4;France_PV_4_high_temp_baseline;baseline;6358;0,13;;0,269874459;0,267399355;0,264924252;0,262449148;0,259974045;0,257498941;0,255023838;0,252548734;0,250073631;0,247598527;0,245123424;0,244596467;0,24406951;0,243542554;0,243015597;0,24248864;0,241961683;0,241434726;0,24090777;0,240380813;0,239853856;0,238489568;0,237125279;0,23576099;0,234396702;0,233032413;0,231668125;0,230303836;0,228939548;0,227575259;0,22621097
Ghana;low_temp;Offshore_1;Ghana_Offshore_1;Ghana_Offshore_1_low_temp_baseline;baseline;11;0,12;;0,276902579;0,275667118;0,274431657;0,273196196;0,271960736;0,270725275;0,269489814;0,268254353;0,267018892;0,265783432;0,264547971;0,264547971;0,264547971;0,264547971;0,264547971;0,264547971;0,264547971;0,264547971;0,264547971;0,264547971;0,264547971;0,264251028;0,263954084;0,263657141;0,263360197;0,263063254;0,26276631;0,262469367;0,262172424;0,26187548;0,261578537
Ghana;low_temp;Offshore_2;Ghana_Offshore_2;Ghana_Offshore_2_low_temp_baseline;baseline;21;0,12;;0,270123756;0,268566797;0,267009838;0,265452879;0,263895921;0,262338962;0,260782003;0,259225044;0,257668085;0,256111126;0,254554168;0,254554168;0,254554168;0,254554168;0,254554168;0,254554168;0,254554168;0,254554168;0,254554168;0,254554168;0,254554168;0,254286225;0,254018281;0,253750338;0,253482395;0,253214452;0,252946509;0,252678566;0,252410622;0,252142679;0,251874736
Ghana;low_temp;PV;Ghana_PV_4;Ghana_PV_4_low_temp_baseline;baseline;3273;0,18;;0,304875481;0,304432438;0,303989395;0,303546352;0,303103308;0,302660265;0,302217222;0,301774179;0,301331136;0,300888092;0,300445049;0,300666228;0,300887407;0,301108585;0,301329764;0,301550943;0,301772121;0,3019933;0,302214479;0,302435657;0,302656836;0,302612456;0,302568076;0,302523697;0,302479317;0,302434937;0,302390558;0,302346178;0,302301798;0,302257418;0,302213039
Ghana;high_temp;Offshore_1;Ghana_Offshore_1;Ghana_Offshore_1_high_temp_baseline;baseline;11;0,12;;0,383732081;0,378229498;0,372726915;0,367224332;0,361721749;0,356219166;0,350716583;0,345214;0,339711417;0,334208834;0,328706251;0,327348544;0,325990836;0,324633129;0,323275422;0,321917715;0,320560008;0,319202301;0,317844594;0,316486887;0,31512918;0,312284706;0,309440233;0,306595759;0,303751285;0,300906812;0,298062338;0,295217864;0,292373391;0,289528917;0,286684443
Ghana;high_temp;Offshore_2;Ghana_Offshore_2;Ghana_Offshore_2_high_temp_baseline;baseline;21;0,12;;0,367170752;0,36210111;0,357031468;0,351961826;0,346892184;0,341822542;0,3367529;0,331683258;0,326613616;0,321543974;0,316474332;0,31521896;0,313963588;0,312708215;0,311452843;0,310197471;0,308942098;0,307686726;0,306431354;0,305175981;0,303920609;0,301607914;0,299295219;0,296982524;0,29466983;0,292357135;0,29004444;0,287731745;0,285419051;0,283106356;0,280793661
Ghana;high_temp;PV;Ghana_PV_4;Ghana_PV_4_high_temp_baseline;baseline;3273;0,18;;0,359037248;0,357103069;0,35516889;0,35323471;0,351300531;0,349366352;0,347432173;0,345497994;0,343563814;0,341629635;0,339695456;0,339138079;0,338580702;0,338023325;0,337465948;0,336908571;0,336351194;0,335793817;0,33523644;0,334679063;0,334121686;0,332780057;0,331438429;0,3300968;0,328755171;0,327413543;0,326071914;0,324730285;0,323388657;0,322047028;0,320705399
Georgia;low_temp;Offshore_1;Georgia_Offshore_1;Georgia_Offshore_1_low_temp_baseline;baseline;1;0,20;;0,297661906;0,29634382;0,295025734;0,293707649;0,292389563;0,291071477;0,289753391;0,288435305;0,287117219;0,285799134;0,284481048;0,284481048;0,284481048;0,284481048;0,284481048;0,284481048;0,284481048;0,284481048;0,284481048;0,284481048;0,284481048;0,284215306;0,283949565;0,283683823;0,283418082;0,283152341;0,282886599;0,282620858;0,282355116;0,282089375;0,281823633
Georgia;low_temp;Offshore_2;Georgia_Offshore_2;Georgia_Offshore_2_low_temp_baseline;baseline;1;0,19;;0,274668053;0,273300926;0,271933798;0,27056667;0,269199543;0,267832415;0,266465288;0,26509816;0,263731033;0,262363905;0,260996777;0,260996777;0,260996777;0,260996777;0,260996777;0,260996777;0,260996777;0,260996777;0,260996777;0,260996777;0,260996777;0,260698082;0,260399386;0,26010069;0,259801994;0,259503298;0,259204603;0,258905907;0,258607211;0,258308515;0,258009819
Georgia;low_temp;PV;Georgia_PV_4;Georgia_PV_4_low_temp_baseline;baseline;355;0,15;;0,227574135;0,227263132;0,22695213;0,226641128;0,226330125;0,226019123;0,225708121;0,225397118;0,225086116;0,224775114;0,224464111;0,224581181;0,224698251;0,22481532;0,22493239;0,22504946;0,225166529;0,225283599;0,225400669;0,225517738;0,225634808;0,225634808;0,225634808;0,225634808;0,225634808;0,225634808;0,225634808;0,225634808;0,225634808;0,225634808;0,225634808
Georgia;high_temp;Offshore_1;Georgia_Offshore_1;Georgia_Offshore_1_high_temp_baseline;baseline;1;0,20;;0,409825441;0,404482184;0,399138927;0,393795671;0,388452414;0,383109157;0,3777659;0,372422643;0,367079386;0,361736129;0,356392872;0,354674126;0,352955379;0,351236633;0,349517887;0,347799141;0,346080394;0,344361648;0,342642902;0,340924156;0,339205409;0,336192062;0,333178715;0,330165367;0,32715202;0,324138672;0,321125325;0,318111977;0,31509863;0,312085283;0,309071935
Georgia;high_temp;Offshore_2;Georgia_Offshore_2;Georgia_Offshore_2_high_temp_baseline;baseline;1;0,19;;0,377580569;0,372150716;0,366720864;0,361291011;0,355861158;0,350431306;0,345001453;0,339571601;0,334141748;0,328711895;0,323282043;0,321760536;0,320239029;0,318717521;0,317196014;0,315674507;0,314153;0,312631493;0,311109986;0,309588479;0,308066971;0,305766359;0,303465746;0,301165133;0,29886452;0,296563908;0,294263295;0,291962682;0,28966207;0,287361457;0,285060844
Georgia;high_temp;PV;Georgia_PV_4;Georgia_PV_4_high_temp_baseline;baseline;355;0,15;;0,281647391;0,279216135;0,276784879;0,274353624;0,271922368;0,269491112;0,267059856;0,2646286;0,262197345;0,259766089;0,257334833;0,25669402;0,256053207;0,255412394;0,254771581;0,254130767;0,253489954;0,252849141;0,252208328;0,251567515;0,250926702;0,249844947;0,248763192;0,247681438;0,246599683;0,245517929;0,244436174;0,243354419;0,242272665;0,24119091;0,240109155
Equatorial Guinea;low_temp;Offshore_1;Equatorial_Guinea_Offshore_1;Equatorial_Guinea_Offshore_1_low_temp_baseline;baseline;5;0,11;;0,283833421;0,282050717;0,280268014;0,278485311;0,276702608;0,274919905;0,273137202;0,271354499;0,269571795;0,267789092;0,266006389;0,266006389;0,266006389;0,266006389;0,266006389;0,266006389;0,266006389;0,266006389;0,266006389;0,266006389;0,266006389;0,2656246;0,26524281;0,264861021;0,264479232;0,264097442;0,263715653;0,263333864;0,262952074;0,262570285;0,262188496
Equatorial Guinea;low_temp;Offshore_2;Equatorial_Guinea_Offshore_2;Equatorial_Guinea_Offshore_2_low_temp_baseline;baseline;5;0,11;;0,260935757;0,259627539;0,258319321;0,257011104;0,255702886;0,254394669;0,253086451;0,251778233;0,250470016;0,249161798;0,24785358;0,24785358;0,24785358;0,24785358;0,24785358;0,24785358;0,24785358;0,24785358;0,24785358;0,24785358;0,24785358;0,247406767;0,246959953;0,246513139;0,246066325;0,245619511;0,245172697;0,244725883;0,24427907;0,243832256;0,243385442
Equatorial Guinea;high_temp;Offshore_1;Equatorial_Guinea_Offshore_1;Equatorial_Guinea_Offshore_1_high_temp_baseline;baseline;5;0,11;;0,418063123;0,411119735;0,404176348;0,39723296;0,390289573;0,383346185;0,376402798;0,369459411;0,362516023;0,355572636;0,348629248;0,347016253;0,345403257;0,343790261;0,342177265;0,340564269;0,338951274;0,337338278;0,335725282;0,334112286;0,332499291;0,329157275;0,32581526;0,322473245;0,31913123;0,315789214;0,312447199;0,309105184;0,305763169;0,302421154;0,299079138
Equatorial Guinea;high_temp;Offshore_2;Equatorial_Guinea_Offshore_2;Equatorial_Guinea_Offshore_2_high_temp_baseline;baseline;5;0,11;;0,385598279;0,379346558;0,373094836;0,366843114;0,360591393;0,354339671;0,348087949;0,341836228;0,335584506;0,329332784;0,323081063;0,321167306;0,31925355;0,317339793;0,315426037;0,31351228;0,311598524;0,309684767;0,307771011;0,305857254;0,303943498;0,301082676;0,298221854;0,295361033;0,292500211;0,289639389;0,286778567;0,283917745;0,281056924;0,278196102;0,27533528
Greece;low_temp;Onshore;Greece_Onshore_3;Greece_Onshore_3_low_temp_baseline;baseline;19;0,23;;0,330159975;0,328116744;0,326073513;0,324030282;0,321987051;0,319943819;0,317900588;0,315857357;0,313814126;0,311770895;0,309727664;0,309377605;0,309027546;0,308677487;0,308327429;0,30797737;0,307627311;0,307277252;0,306927193;0,306577135;0,306227076;0,305729958;0,30523284;0,304735721;0,304238603;0,303741485;0,303244367;0,302747249;0,30225013;0,301753012;0,301255894
Greece;low_temp;Offshore_1;Greece_Offshore_1;Greece_Offshore_1_low_temp_baseline;baseline;9;0,29;;0,353354738;0,352139969;0,3509252;0,349710431;0,348495662;0,347280893;0,346066124;0,344851355;0,343636586;0,342421817;0,341207049;0,341207049;0,341207049;0,341207049;0,341207049;0,341207049;0,341207049;0,341207049;0,341207049;0,341207049;0,341207049;0,341022881;0,340838714;0,340654547;0,34047038;0,340286212;0,340102045;0,339917878;0,33973371;0,339549543;0,339365376
Greece;low_temp;Offshore_2;Greece_Offshore_2;Greece_Offshore_2_low_temp_baseline;baseline;21;0,30;;0,345078179;0,343909127;0,342740075;0,341571023;0,340401971;0,339232919;0,338063867;0,336894815;0,335725763;0,334556711;0,333387659;0,333387659;0,333387659;0,333387659;0,333387659;0,333387659;0,333387659;0,333387659;0,333387659;0,333387659;0,333387659;0,333167005;0,332946351;0,332725697;0,332505044;0,33228439;0,332063736;0,331843082;0,331622428;0,331401774;0,331181121
Greece;low_temp;PV;Greece_PV_2;Greece_PV_2_low_temp_baseline;baseline;17;0,22;;0,297518941;0,297156964;0,296794986;0,296433009;0,296071032;0,295709054;0,295347077;0,2949851;0,294623122;0,294261145;0,293899168;0,294054605;0,294210041;0,294365478;0,294520915;0,294676352;0,294831788;0,294987225;0,295142662;0,295298099;0,295453536;0,295427625;0,295401715;0,295375804;0,295349894;0,295323984;0,295298073;0,295272163;0,295246253;0,295220342;0,295194432
Greece;low_temp;PV;Greece_PV_3;Greece_PV_3_low_temp_baseline;baseline;169;0,21;;0,286822821;0,286285025;0,285747229;0,285209433;0,284671637;0,28413384;0,283596044;0,283058248;0,282520452;0,281982656;0,28144486;0,281685486;0,281926112;0,282166739;0,282407365;0,282647991;0,282888618;0,283129244;0,28336987;0,283610497;0,283851123;0,283824215;0,283797306;0,283770398;0,283743489;0,283716581;0,283689672;0,283662764;0,283635856;0,283608947;0,283582039
Greece;low_temp;PV;Greece_PV_4;Greece_PV_4_low_temp_baseline;baseline;4012;0,17;;0,24416927;0,243892168;0,243615067;0,243337965;0,243060863;0,242783762;0,24250666;0,242229558;0,241952457;0,241675355;0,241398254;0,241522189;0,241646125;0,241770061;0,241893997;0,242017932;0,242141868;0,242265804;0,24238974;0,242513675;0,242637611;0,24260675;0,242575889;0,242545028;0,242514168;0,242483307;0,242452446;0,242421585;0,242390724;0,242359863;0,242329003
Greece;high_temp;Onshore;Greece_Onshore_3;Greece_Onshore_3_high_temp_baseline;baseline;19;0,23;;0,451274045;0,445194643;0,439115242;0,43303584;0,426956438;0,420877036;0,414797635;0,408718233;0,402638831;0,396559429;0,390480028;0,388510236;0,386540445;0,384570654;0,382600862;0,380631071;0,37866128;0,376691489;0,374721697;0,372751906;0,370782115;0,367362339;0,363942563;0,360522787;0,357103011;0,353683235;0,350263459;0,346843683;0,343423907;0,340004132;0,336584356
Greece;high_temp;Offshore_1;Greece_Offshore_1;Greece_Offshore_1_high_temp_baseline;baseline;9;0,29;;0,464490559;0,458541505;0,452592452;0,446643398;0,440694344;0,43474529;0,428796237;0,422847183;0,416898129;0,410949075;0,405000021;0,403549137;0,402098252;0,400647367;0,399196482;0,397745597;0,396294712;0,394843827;0,393392943;0,391942058;0,390491173;0,387778099;0,385065025;0,382351952;0,379638878;0,376925804;0,37421273;0,371499656;0,368786583;0,366073509;0,363360435
Greece;high_temp;Offshore_2;Greece_Offshore_2;Greece_Offshore_2_high_temp_baseline;baseline;21;0,30;;0,43863161;0,433455562;0,428279514;0,423103466;0,417927418;0,41275137;0,407575322;0,402399274;0,397223226;0,392047178;0,38687113;0,385652834;0,384434539;0,383216244;0,381997948;0,380779653;0,379561358;0,378343062;0,377124767;0,375906472;0,374688176;0,372695901;0,370703626;0,368711351;0,366719076;0,364726801;0,362734526;0,360742251;0,358749976;0,356757701;0,354765426
Greece;high_temp;PV;Greece_PV_2;Greece_PV_2_high_temp_baseline;baseline;17;0,22;;0,351692969;0,349993016;0,348293063;0,34659311;0,344893157;0,343193204;0,341493251;0,339793298;0,338093344;0,336393391;0,334693438;0,333977028;0,333260617;0,332544206;0,331827796;0,331111385;0,330394974;0,329678564;0,328962153;0,328245743;0,327529332;0,325817252;0,324105172;0,322393092;0,320681011;0,318968931;0,317256851;0,315544771;0,313832691;0,312120611;0,310408531
Greece;high_temp;PV;Greece_PV_3;Greece_PV_3_high_temp_baseline;baseline;169;0,21;;0,342350153;0,340432083;0,338514013;0,336595943;0,334677873;0,332759803;0,330841733;0,328923663;0,327005594;0,325087524;0,323169454;0,322263526;0,321357599;0,320451672;0,319545745;0,318639817;0,31773389;0,316827963;0,315922036;0,315016108;0,314110181;0,312791796;0,311473411;0,310155026;0,308836642;0,307518257;0,306199872;0,304881487;0,303563102;0,302244717;0,300926332
Greece;high_temp;PV;Greece_PV_4;Greece_PV_4_high_temp_baseline;baseline;4012;0,17;;0,302365442;0,299964497;0,297563552;0,295162606;0,292761661;0,290360716;0,287959771;0,285558825;0,28315788;0,280756935;0,27835599;0,27796984;0,277583691;0,277197541;0,276811392;0,276425243;0,276039093;0,275652944;0,275266795;0,274880645;0,274494496;0,27330253;0,272110565;0,270918599;0,269726633;0,268534668;0,267342702;0,266150737;0,264958771;0,263766805;0,26257484
Hungary;low_temp;Onshore;Hungary_Onshore_3;Hungary_Onshore_3_low_temp_baseline;baseline;16;0,21;;0,397059906;0,395022936;0,392985965;0,390948995;0,388912025;0,386875054;0,384838084;0,382801114;0,380764143;0,378727173;0,376690202;0,376263521;0,375836839;0,375410158;0,374983476;0,374556795;0,374130113;0,373703432;0,37327675;0,372850069;0,372423387;0,371649448;0,37087551;0,370101571;0,369327633;0,368553694;0,367779755;0,367005817;0,366231878;0,365457939;0,364684001
Hungary;low_temp;PV;Hungary_PV_4;Hungary_PV_4_low_temp_baseline;baseline;778;0,13;;0,21637039;0,216024119;0,215677847;0,215331575;0,214985304;0,214639032;0,21429276;0,213946489;0,213600217;0,213253946;0,212907674;0,213046197;0,213184719;0,213323242;0,213461765;0,213600287;0,21373881;0,213877333;0,214015855;0,214154378;0,214292901;0,214258266;0,214223631;0,214188996;0,214154362;0,214119727;0,214085092;0,214050457;0,214015822;0,213981187;0,213946553
Hungary;high_temp;Onshore;Hungary_Onshore_3;Hungary_Onshore_3_high_temp_baseline;baseline;16;0,21;;0,534072141;0,527501219;0,520930296;0,514359374;0,507788452;0,50121753;0,494646608;0,488075686;0,481504763;0,474933841;0,468362919;0,466097505;0,463832092;0,461566678;0,459301264;0,457035851;0,454770437;0,452505024;0,45023961;0,447974196;0,445708783;0,441845486;0,437982189;0,434118892;0,430255595;0,426392298;0,422529001;0,418665704;0,414802407;0,41093911;0,407075813
Hungary;high_temp;PV;Hungary_PV_4;Hungary_PV_4_high_temp_baseline;baseline;778;0,13;;0,274198965;0,27187892;0,269558874;0,267238829;0,264918783;0,262598737;0,260278692;0,257958646;0,2556386;0,253318555;0,250998509;0,250400699;0,249802889;0,249205079;0,248607269;0,248009459;0,247411649;0,246813839;0,246216029;0,245618219;0,245020409;0,243702992;0,242385575;0,241068158;0,239750742;0,238433325;0,237115908;0,235798491;0,234481074;0,233163657;0,23184624
Indonesia;low_temp;Onshore;Indonesia_Onshore_3;Indonesia_Onshore_3_low_temp_baseline;baseline;11;0,22;;0,447138603;0,444702227;0,442265851;0,439829474;0,437393098;0,434956722;0,432520345;0,430083969;0,427647593;0,425211216;0,42277484;0,422429047;0,422083255;0,421737462;0,42139167;0,421045877;0,420700085;0,420354292;0,4200085;0,419662707;0,419316915;0,418482011;0,417647107;0,416812203;0,415977299;0,415142395;0,414307491;0,413472587;0,412637683;0,411802779;0,410967876
Indonesia;low_temp;Offshore_1;Indonesia_Offshore_1;Indonesia_Offshore_1_low_temp_baseline;baseline;1026;0,21;;0,36572101;0,364445775;0,36317054;0,361895305;0,36062007;0,359344835;0,3580696;0,356794365;0,35551913;0,354243895;0,352968661;0,352968661;0,352968661;0,352968661;0,352968661;0,352968661;0,352968661;0,352968661;0,352968661;0,352968661;0,352968661;0,352584142;0,352199623;0,351815104;0,351430585;0,351046066;0,350661547;0,350277028;0,349892509;0,34950799;0,349123471
